n,val_bytes,mode,threads,phase,count,takes_ms,avg_us,p50_us,p90_us,p99_us,ops
3,4096,baseline,32768,LOAD,
3,4096,baseline,32768,RUN,148834,9200,1915856,2244607,2453503,3489791,16105.0,
3,4096,metronome,32768,LOAD,
3,4096,metronome,32768,RUN,200000,8800,1315597,1492991,1603583,2897919,22649.4,
3,4096,baseline,65536,LOAD,
3,4096,baseline,65536,RUN,138078,8600,3286398,3837951,5451775,6266879,16119.9,
3,4096,metronome,65536,LOAD,
3,4096,metronome,65536,RUN,195609,8500,2460316,2443263,4304895,5054463,23123.3,
3,16384,baseline,32768,LOAD,
3,16384,baseline,32768,RUN,35144,9000,4446154,4026367,8314879,9551871,3886.7,
3,16384,metronome,32768,LOAD,
3,16384,metronome,32768,RUN,41385,9400,4664058,4796415,8503295,9502719,4394.1,
3,16384,baseline,65536,LOAD,
3,16384,baseline,65536,RUN,33751,9900,3947380,3477503,8015871,9191423,3398.8,
3,16384,metronome,65536,LOAD,
3,16384,metronome,65536,RUN,48582,8600,4959829,4857855,8757247,9486335,5672.2,
