n,val_bytes,mode,threads,phase,count,takes_ms,avg_us,p50_us,p90_us,p99_us,ops
3,4096,baseline,8192,LOAD,
3,4096,baseline,8192,RUN,157254,9800,505679,518911,680447,807423,16074.4,
3,4096,metronome,8192,LOAD,
3,4096,metronome,8192,RUN,200000,9000,355749,338431,499455,541695,22288.6,
3,4096,baseline,16384,LOAD,
3,4096,baseline,16384,RUN,153713,9600,996949,1061887,1288191,1672191,16077.2,
3,4096,metronome,16384,LOAD,
3,4096,metronome,16384,RUN,200000,8900,703646,745983,887807,1541119,22564.5,
3,16384,baseline,4096,LOAD,
3,16384,baseline,4096,RUN,38058,9800,1016552,1043455,1306623,1474559,3870.8,
3,16384,metronome,4096,LOAD,
3,16384,metronome,4096,RUN,52593,9800,733188,779263,1029119,1297407,5342.2,
3,16384,baseline,8192,LOAD,
3,16384,baseline,8192,RUN,38017,9800,1878389,2336767,2516991,2523135,3867.4,
3,16384,metronome,8192,LOAD,
3,16384,metronome,8192,RUN,52831,9900,1354688,1573887,1710079,1876991,5353.9,
3,16384,baseline,16384,LOAD,
3,16384,baseline,16384,RUN,37128,9500,3214320,4083711,4476927,4681727,3925.5,
3,16384,metronome,16384,LOAD,
3,16384,metronome,16384,RUN,50886,9200,2657142,3176447,3405823,4202495,5518.5,
